names,scores,logfoldchanges,pvals,pvals_adj
ENSG00000138326,-2.1495776,-0.9417537,0.03158864932709827,0.3684227647216331
ENSG00000059804,-2.1502988,-3.6106749,0.03153158679088921,0.36811153057032314
ENSG00000151665,-2.1512792,-1.571223,0.03145415920450823,0.36738457950865616
ENSG00000244879,-2.1540067,-1.0470537,0.031239643166307035,0.3654073319394871
ENSG00000105656,-2.1582444,-2.0430455,0.030908836267091497,0.36200981042829344
ENSG00000104774,-2.165908,-2.694527,0.030318202283779943,0.356176418104552
ENSG00000211935,-2.1668775,-6.8104053,0.03024419968832485,0.35582447749817525
ENSG00000116748,-2.1670353,-7.1959686,0.030232167455677066,0.35582447749817525
ENSG00000163565,-2.1676888,-5.028391,0.03018236344280034,0.3554420604468946
ENSG00000230521,-2.1727943,-7.1974344,0.02979579712941741,0.3511902561354936
ENSG00000156482,-2.173865,-0.80971134,0.029715271322253198,0.35045222178400415
ENSG00000196352,-2.174237,-0.53360415,0.029687343026821918,0.35029330360177996
ENSG00000123104,-2.175364,-2.0080562,0.029602849623214484,0.3494664702719076
ENSG00000048052,-2.1779225,-4.462021,0.02941181686487843,0.3474201530963707
ENSG00000179119,-2.1813486,-1.5765,0.02915764622823352,0.34538842325878183
ENSG00000105223,-2.1842,-1.3728182,0.02894755943758608,0.34340335317148124
ENSG00000184863,-2.1845717,-1.2055433,0.028920253112243895,0.3432474311598154
ENSG00000023516,-2.1845717,-1.769075,0.028920253112243895,0.3432474311598154
ENSG00000155307,-2.1859694,-5.648657,0.028817845638020406,0.34253521671557746
ENSG00000198689,-2.1886292,-1.5567409,0.028623803464796867,0.3403957314881339
ENSG00000231389,-2.1889334,-2.001504,0.02860167562127083,0.340348304590015
ENSG00000038219,-2.1889672,-1.2671921,0.02859921788165195,0.340348304590015
ENSG00000165410,-2.189035,-3.2535145,0.028594302948083496,0.340348304590015
ENSG00000235314,-2.1938586,-2.6146564,0.02824557604399529,0.3367239454020019
ENSG00000113532,-2.195459,-5.775787,0.028130689449042574,0.33551938459005703
ENSG00000104872,-2.1959548,-1.3892455,0.02809517261224577,0.33526075993618343
ENSG00000244575,-2.1984344,-6.059213,0.027918167592558305,0.3334769392672465
ENSG00000099995,-2.1988063,-0.9592549,0.027891699932805342,0.333325068822224
ENSG00000166435,-2.205591,-0.7463039,0.027412648934316924,0.3284097674602595
ENSG00000126804,-2.2128491,-1.7495744,0.026908050828430397,0.3234838888282932
ENSG00000273062,-2.2208397,-0.3788677,0.026361816534218357,0.3180582467684367
ENSG00000105438,-2.2230937,-1.1946535,0.02620947397645874,0.3164986603355526
ENSG00000155463,-2.2241194,-1.5777123,0.02614041035450397,0.3159795438163383
ENSG00000091527,-2.227478,-1.5791276,0.025915345842503622,0.3140421609194589
ENSG00000119844,-2.2284923,-1.1304061,0.02584770360488641,0.31337916186494597
ENSG00000125347,-2.230611,-1.2379631,0.02570689888890868,0.31182802876455995
ENSG00000187860,-2.2327187,-0.9115009,0.02556750176087458,0.31044788210248314
ENSG00000181104,-2.232865,-5.221181,0.025557835407708642,0.31044788210248314
ENSG00000135604,-2.2331018,-5.323379,0.02554222720821962,0.31044788210248314
ENSG00000134516,-2.2334964,-5.538184,0.025516231867614494,0.3102917187875087
ENSG00000240382,-2.2364717,-5.175442,0.025320889164284547,0.3084568503940811
ENSG00000177200,-2.2383087,-1.2630937,0.025200927178021255,0.3073828238986025
ENSG00000118181,-2.24098,-0.93450505,0.02502738169419245,0.30557361347125855
ENSG00000186283,-2.241397,-2.4403424,0.0250003816893102,0.305397807773247
ENSG00000116209,-2.2415771,-0.70897835,0.02498871382495204,0.305397807773247
ENSG00000114857,-2.24249,-1.2277039,0.024929717590235816,0.30484189481178364
ENSG00000135074,-2.242614,-4.442848,0.024921715065198195,0.30484189481178364
ENSG00000177733,-2.24799,-0.998828,0.024576829558733297,0.3015919195875748
ENSG00000170638,-2.2484746,-1.2546221,0.02454594341598612,0.30151823853514426
ENSG00000254584,-2.2585278,-0.8700674,0.023912778295877367,0.2947864164694221
ENSG00000162613,-2.2613454,-0.82677245,0.023737883010493524,0.2929283771091248
ENSG00000211897,-2.2629907,-9.871407,0.02363625830774822,0.29197163932038017
ENSG00000083799,-2.2644672,-3.1832886,0.023545396030063774,0.29129464940511773
ENSG00000178764,-2.265831,-2.9899173,0.023461739251830812,0.29040792262889253
ENSG00000081803,-2.2775068,-2.4810064,0.02275597032405219,0.2822485653908541
ENSG00000179222,-2.2778788,-2.4208484,0.02273379574010498,0.2821179076073652
ENSG00000151092,-2.2787242,-1.9323889,0.022683468774189794,0.28178193193811574
ENSG00000086061,-2.2853622,-1.1664711,0.02229158908504743,0.27776809926231855
ENSG00000140575,-2.2874024,-0.7011252,0.02217235277023458,0.2764244556272661
ENSG00000122299,-2.2894197,-1.9891517,0.022054979901836684,0.2755280891241824
ENSG00000169660,-2.2908058,-0.73773307,0.021974640672313184,0.2746660089397537
ENSG00000152234,-2.2932515,-0.60244596,0.02183352468340842,0.2730429846372995
ENSG00000138768,-2.3044205,-1.8192061,0.021199051565445236,0.26689881233253543
ENSG00000168175,-2.3054686,-0.9092135,0.021140342351964065,0.2662979923296263
ENSG00000178982,-2.3065732,-0.74049234,0.021078630052551464,0.26565869888384674
ENSG00000225420,-2.3075085,-1.6005627,0.021026486333119387,0.26538481199406977
ENSG00000280649,-2.3077564,-2.743694,0.021012683964619104,0.2653795771581598
ENSG00000197043,-2.3090525,-4.106332,0.02094066364148696,0.26460788530504586
ENSG00000084207,-2.3090863,-0.6718116,0.020938787733109865,0.26460788530504586
ENSG00000134108,-2.3091202,-1.0743042,0.020936911971183803,0.26460788530504586
ENSG00000113141,-2.3094583,-1.3941516,0.02091816240468751,0.26460788530504586
ENSG00000135241,-2.3113067,-1.8474536,0.020815923210089713,0.26371914005213504
ENSG00000129003,-2.3176856,-1.5413946,0.02046641154931351,0.2598344422782411
ENSG00000134109,-2.3282685,-2.1198668,0.019897851782549315,0.25354591787690073
ENSG00000158850,-2.3304098,-1.8924237,0.01978449999837841,0.252899336477162
ENSG00000180957,-2.3318863,-1.4838926,0.019706675693981178,0.25217053438190484
ENSG00000110958,-2.334411,-1.2791528,0.019574221369833358,0.2508729926595882
ENSG00000135925,-2.3350532,-7.0640936,0.019540640846831745,0.2505751172295313
ENSG00000136840,-2.3365183,-4.3549604,0.01946424190138982,0.24979531533659513
ENSG00000164754,-2.3384118,-1.2499661,0.01936589757590307,0.24886102526489226
ENSG00000149054,-2.3428073,-2.2570143,0.019139270545581857,0.24607923657438827
ENSG00000119912,-2.3429086,-1.4119163,0.019134068173766925,0.24607923657438827
ENSG00000140396,-2.3497047,-1.6201371,0.01878831328097295,0.24195194509971332
ENSG00000242887,-2.351598,-6.220954,0.018692962220743202,0.24098012360741078
ENSG00000235366,-2.353514,-25.935394,0.01859690722852199,0.23996396802970266
ENSG00000139083,-2.3539987,-1.0829835,0.01857267950871772,0.23981217931448195
ENSG00000245060,-2.3543367,-0.5394591,0.018555792808791997,0.23981217931448195
ENSG00000223390,-2.360885,-0.99737024,0.018231393140854386,0.23616036566635323
ENSG00000131446,-2.3651676,-1.593017,0.01802191694524177,0.23407244323948528
ENSG00000131018,-2.3653817,-3.699071,0.018011498699005275,0.23407244323948528
ENSG00000136986,-2.367895,-2.1347256,0.017889615130470524,0.23272824063450542
ENSG00000109756,-2.3699462,-2.592242,0.01779067678294262,0.23156543636487503
ENSG00000065809,-2.372606,-2.2197292,0.01766309726819571,0.23015205666236088
ENSG00000063587,-2.3732822,-4.0549865,0.01763078992332314,0.22985466626232362
ENSG00000144747,-2.3765843,-1.2416449,0.017473765336147227,0.2286685619259526
ENSG00000225698,-2.3809235,-7.2860403,0.017269300991196786,0.22648202317242713
ENSG00000070190,-2.3829184,-5.0869284,0.01717600672117918,0.22562476904850873
ENSG00000172725,-2.3888915,-1.7545155,0.016899289944483316,0.2224721298720791
ENSG00000102879,-2.3893874,-2.7771976,0.016876494115556414,0.22229277792642677
ENSG00000186265,-2.3910668,-7.0640936,0.016799499478683807,0.2215194066188143
ENSG00000004468,-2.3922162,-4.349092,0.01674696970202725,0.22106729722131396
ENSG00000211892,-2.3957438,-6.355466,0.01658667452928861,0.2193096802465023
ENSG00000197291,-2.400331,-8.131598,0.016380255693894934,0.2170540606873907
ENSG00000231925,-2.4008493,-0.6671294,0.01635706835042548,0.21699899163947156
ENSG00000171490,-2.4023483,-0.757068,0.016290188833551673,0.2163337077095662
ENSG00000097033,-2.4024272,-1.2783194,0.01628667552453274,0.2163337077095662
ENSG00000113742,-2.404456,-2.204543,0.016196561687992852,0.21556280563986535
ENSG00000231970,-2.4063606,-1.7852513,0.016112353953447622,0.21455989583283328
ENSG00000183401,-2.408885,-0.60877955,0.016001334532487463,0.21319864965880492
ENSG00000198815,-2.414385,-1.3610077,0.015761796716034348,0.21023825272966895
ENSG00000117859,-2.4199412,-1.8031771,0.015523012995998215,0.20739566867200263
ENSG00000211644,-2.4241788,-7.6390676,0.015343043592504952,0.20521744178142934
ENSG00000173120,-2.4275262,-1.9839073,0.015202187926070186,0.20367066145728968
ENSG00000112514,-2.429679,-1.9940817,0.015112206713233104,0.20268923182175844
ENSG00000126860,-2.4305692,-2.3710322,0.015075126693153782,0.20230385965408365
ENSG00000139626,-2.4315948,-3.4767754,0.015032513601304889,0.20184376711425223
ENSG00000123095,-2.4449162,-3.0234485,0.014488575028477797,0.19529761089554387
ENSG00000082805,-2.4456263,-2.0191772,0.014460076839947216,0.19502193783692862
ENSG00000117143,-2.4473732,-1.7861022,0.014390172568221594,0.1941872062157119
ENSG00000114391,-2.4485004,-1.2256908,0.014345231371816638,0.19379655937979265
ENSG00000179833,-2.4494019,-1.6405867,0.014309367597486149,0.1936358643733525
ENSG00000106803,-2.4605145,-1.8663694,0.013873798243029775,0.18858405732925948
ENSG00000112697,-2.461371,-1.6003544,0.01384071603537233,0.18834564504956977
ENSG00000173486,-2.4617205,-3.498332,0.013827241989557832,0.18826799823535034
ENSG00000211648,-2.4620247,-6.096138,0.013815515968731935,0.18821407814400629
ENSG00000168488,-2.4659243,-1.9230373,0.013666024605429556,0.18628221166321188
ENSG00000240864,-2.4715931,-6.8103414,0.013451248974780259,0.18356107553647205
ENSG00000119707,-2.4751885,-1.1345417,0.013316590130700755,0.18192834183070097
ENSG00000286340,-2.4769917,-0.9932994,0.013249499444732707,0.18131838991673738
ENSG00000271913,-2.4785922,-1.7818606,0.013190206933196941,0.18060895775873506
ENSG00000140988,-2.483923,-1.6860406,0.012994393212240678,0.1783307553181569
ENSG00000136603,-2.4879239,-1.4136595,0.012849123029927694,0.17653704407785012
ENSG00000102580,-2.4932885,-1.2206718,0.012656594165133449,0.17423232501779481
ENSG00000154305,-2.4998367,-1.0848511,0.012425059547099814,0.17148846422751202
ENSG00000111679,-2.4998817,-2.592242,0.012423478593624524,0.17148846422751202
ENSG00000179820,-2.50111,-1.68595,0.012380466129583627,0.17116541763638835
ENSG00000240505,-2.5040855,-5.316491,0.012276835314613462,0.1700236461056982
ENSG00000118058,-2.5054944,-1.7217693,0.01222803632713134,0.16954158376679357
ENSG00000111640,-2.5101714,-0.4586187,0.01206725390134123,0.16750398943465408
ENSG00000184205,-2.5104759,-2.5230045,0.012056858576836475,0.1674556014144463
ENSG00000153234,-2.5129216,-2.2716904,0.011973598818471853,0.16639457624110313
ENSG00000154642,-2.514285,-4.6442294,0.011927394567187806,0.16594278687162092
ENSG00000279442,-2.5191765,-1.0736334,0.011762967931908962,0.16414726293069004
ENSG00000183784,-2.5225124,-1.8113719,0.011651980705836928,0.16314119259772605
ENSG00000052841,-2.5249581,-1.5389367,0.011571206285356109,0.16229152519206635
ENSG00000087365,-2.5348196,-1.0749179,0.011250521574325519,0.15815988449846477
ENSG00000132424,-2.536409,-1.2970638,0.011199590547582796,0.15771834776944604
ENSG00000282651,-2.5411649,-5.6469383,0.011048380067671091,0.15604227233104695
ENSG00000198843,-2.5419538,-1.7881899,0.01102347390968997,0.15578129077273825
ENSG00000143641,-2.5581605,-2.555231,0.010522750121873951,0.14913998359867664
ENSG00000079263,-2.5593553,-7.4831595,0.010486653467494361,0.14871535016863274
ENSG00000171863,-2.5731726,-1.3524554,0.01007709363100013,0.14324248753133087
ENSG00000132467,-2.5732403,-2.743694,0.010075124789107914,0.14324248753133087
ENSG00000134480,-2.5733304,-1.1812607,0.010072500199452689,0.14324248753133087
ENSG00000110047,-2.575562,-2.0980806,0.010007735327168154,0.1425911072247192
ENSG00000092010,-2.576486,-1.7647855,0.009981022301773437,0.14229415088575353
ENSG00000104814,-2.5780528,-5.538184,0.009935885520165248,0.14190107334515317
ENSG00000164305,-2.5815578,-2.076838,0.009835553984959658,0.1405509943275249
ENSG00000119801,-2.5833497,-2.1113906,0.009784608658906138,0.1399054722461647
ENSG00000152795,-2.5838344,-1.2803687,0.009770871452219708,0.13979152332703476
ENSG00000162511,-2.603704,-2.861806,0.009222238891558933,0.13304177486656088
ENSG00000116731,-2.6053157,-1.6849118,0.009178967512589488,0.13249640061650914
ENSG00000267757,-2.6261544,-4.034778,0.008635563628693391,0.12524926397666847
ENSG00000138593,-2.6271913,-1.4697566,0.008609292635231823,0.12494300377693321
ENSG00000118482,-2.6303809,-0.8256287,0.008528928089786296,0.12389604716497622
ENSG00000169446,-2.636444,-1.3800981,0.008377997712219972,0.12224512495687131
ENSG00000143401,-2.6425302,-1.5522403,0.008228913146792204,0.12043233032950233
ENSG00000211934,-2.6480527,-5.1036654,0.00809569188576825,0.11862586973608182
ENSG00000113580,-2.65016,-2.6692574,0.008045361499009005,0.11795969830004975
ENSG00000197622,-2.6502728,-1.5426098,0.008042677942660725,0.11795969830004975
ENSG00000061656,-2.6508026,-3.0477982,0.008030075959766516,0.11789394161225293
ENSG00000164830,-2.6561785,-1.5467441,0.007903175964875327,0.11643852442840026
ENSG00000287644,-2.6595821,-1.9589751,0.007823764114227708,0.1155495107083624
ENSG00000163884,-2.6630309,-1.1106215,0.0077440303179220375,0.11451148187013942
ENSG00000116406,-2.6659048,-2.2767947,0.0076781425496327185,0.11367590887776331
ENSG00000118689,-2.6704242,-1.650816,0.00757554671598703,0.11232809103715884
ENSG00000224041,-2.6707735,-6.1321096,0.007567666781348946,0.11231474103660323
ENSG00000160789,-2.674335,-1.2785126,0.007487760550767122,0.11126509178932677
ENSG00000095585,-2.6790686,-2.8365695,0.00738272741568664,0.1099064997829124
ENSG00000132466,-2.6796885,-1.019554,0.007369071396708905,0.1097706296070295
ENSG00000204620,-2.6839373,-0.62002337,0.007276074016649338,0.10858554794797619
ENSG00000138185,-2.6839485,-4.3524604,0.007275828746076367,0.10858554794797619
ENSG00000260898,-2.6852672,-0.899275,0.007247183251322184,0.10833888828522287
ENSG00000090686,-2.689381,-1.3056306,0.007158468333807776,0.10722659983817383
ENSG00000171310,-2.6996143,-5.96554,0.0069419891061930795,0.10437099750477387
ENSG00000176533,-2.702308,-3.9716783,0.006885994716576575,0.10359340034199249
ENSG00000124575,-2.7049904,-2.1477153,0.00683063817213616,0.1028558406708468
ENSG00000211678,-2.7109299,-5.0354447,0.00670948353382744,0.10131529154258058
ENSG00000171867,-2.7265391,-2.326085,0.006400235574603218,0.09688701398256314
ENSG00000154511,-2.730957,-2.6945887,0.0063150684490481685,0.09577722085802969
ENSG00000147274,-2.7410102,-0.9263917,0.006125059398261132,0.09318703049356986
ENSG00000124772,-2.7415512,-3.6261654,0.0061149822261748945,0.09309215404119016
ENSG00000168421,-2.748922,-3.920988,0.005979160699274523,0.091311240521498
ENSG00000089248,-2.7556841,-1.4303919,0.005856951100357418,0.08955777089480277
ENSG00000197535,-2.7558646,-3.3820326,0.005853723224926842,0.08955777089480277
ENSG00000072778,-2.7595162,-0.5410163,0.005788702839772883,0.0886260278109511
ENSG00000113719,-2.761804,-1.431259,0.005748297293065054,0.08811874332367152
ENSG00000138821,-2.7621534,-1.6450012,0.005742149422742938,0.08808021101873281
ENSG00000090581,-2.7627394,-1.0852929,0.005731850180021455,0.08797791067954401
ENSG00000068912,-2.7679462,-1.6947091,0.005641074318286906,0.08674941445304661
ENSG00000145901,-2.776523,-1.1821963,0.0054943738448705644,0.08454707587573523
ENSG00000139722,-2.7859676,-1.0926173,0.005336820824600908,0.08227938263678602
ENSG00000287286,-2.7912533,-0.9961973,0.005250435471852791,0.08105067139861416
ENSG00000182670,-2.795998,-1.3887316,0.0051739693023136225,0.08002317805416269
ENSG00000109670,-2.7977676,-2.8365695,0.005145712014352594,0.07963695809696646
ENSG00000004534,-2.8028731,-0.54903024,0.005064959894265762,0.07848744756868607
ENSG00000243290,-2.8163524,-8.275571,0.0048572359587686275,0.07555838940739182
ENSG00000138670,-2.8196883,-2.2734814,0.004807030442935361,0.0748254269845738
ENSG00000133226,-2.8217058,-0.9848537,0.00477689799403451,0.07440417723870205
ENSG00000144674,-2.8220778,-0.85421646,0.004771361548069409,0.07436573535627666
ENSG00000105193,-2.8226075,-1.013539,0.004763486332116055,0.0742907688192823
ENSG00000148516,-2.8236668,-4.6308637,0.004747771182322009,0.07409335632630791
ENSG00000132824,-2.8299444,-0.99354017,0.004655609593853221,0.07274877763805716
ENSG00000258377,-2.831928,-0.45032433,0.004626827110080111,0.07239237045829668
ENSG00000196305,-2.8407753,-1.0620433,0.004500402866890838,0.07055094688354875
ENSG00000100368,-2.8495772,-5.7010627,0.004377736790622647,0.06876139264908003
ENSG00000135842,-2.84978,-4.088088,0.004374945737391103,0.06876139264908003
ENSG00000177600,-2.8523273,-1.1409308,0.004340039519091363,0.06825775326716307
ENSG00000198856,-2.8533528,-2.15033,0.004326055805792265,0.06810615766645904
ENSG00000141522,-2.8539953,-1.165911,0.004317317596691193,0.06803284087997905
ENSG00000229931,-2.8569932,-3.969345,0.004276750509989601,0.06748133161465363
ENSG00000189233,-2.8587513,-5.939454,0.004253120400936703,0.06715219937270485
ENSG00000115806,-2.863992,-2.246391,0.00418338533117928,0.0660942157017347
ENSG00000023318,-2.8659194,-1.3965701,0.0041580028069871326,0.06577895302228469
ENSG00000186298,-2.8701117,-1.0035695,0.004103266663541668,0.06504039951445119
ENSG00000144711,-2.8716109,-3.6983283,0.004083856260037478,0.06477509183132744
ENSG00000112977,-2.87471,-1.3403881,0.004043986018938604,0.06418470540602225
ENSG00000215146,-2.876581,-1.1875309,0.004020090239315081,0.06384725231981672
ENSG00000105851,-2.8768852,-4.97342,0.0040162157192527165,0.06382754371921891
